#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL
541,Racey McMath,WR,DAL,-,-,-,-,-,-,-,-,BYE,-,-,-,-,0,1.1,-,4.9,,2,6
541,Tim Jones,WR,JAC,-,-,0,0,-,3,1.7,-,-,-,BYE,0,1.3,-,-,0,-,,0.9,6
541,Dominik Eberle,K,FA,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,,6,6
544,Luke Farrell,TE,JAC,-,-,-,-,-,2.1,-,-,2.5,-,BYE,-,1.3,-,-,-,-,,2,5.9
545,Patrick Taylor Jr.,RB,GB,-,-,-,0,-,-,-,0,-,-,0,-,0.6,BYE,1.5,2.7,1,,0.8,5.8
546,Nick Foles,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.7,3,,2.9,5.8
547,Stone Smartt,TE,LAC,-,-,-,-,-,-,-,BYE,-,-,1.6,-,2.3,1.8,-,-,-,,1.9,5.7
547,Ronald Jones II,RB,FA,-,-,-,-,-,-,-,-,-,-,-,4.4,-,-,0.6,0.4,0.3,,1.4,5.7
549,Ben Ellefson,TE,FA,1.2,-,4.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,2.8,5.6
550,Kendall Blanton,TE,FA,-,-,3.8,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,,2.8,5.5
550,Dwayne Washington,RB,DEN,-,1.8,0,-,0,-,0,1.3,2.4,-,-,0,-,-,-,-,-,,0.8,5.5
552,Simi Fehoko,WR,LAC,3.2,0,2.2,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,,1.8,5.4
553,D'Ernest Johnson,RB,JAC,0,-,-,0,-,2.9,0,1.7,-,0.8,0,-,-,-,0,0,0,,0.5,5.4
554,Montrell Washington,WR,KC,0,1.9,0,1.4,0.9,-1,0.2,1.1,-,0,0,0.8,-0.1,0,0,0,-,,0.3,5.2
555,Tylan Wallace,WR,BAL,0,1.9,-,-,1.8,1.4,-,-,-,BYE,0,-,-,-,-,-,-,,1,5.1
556,Penny Hart,WR,FA,-,-,2.5,-,-,-,-,-,-,-,-,-,-,-,1.3,1.2,-,,1.7,5
557,Jesper Horsted,TE,LV,-,-,0,-,4.9,BYE,-,0,-,-,0,0,-,-,-,-,-,,1,4.9
558,Jaelon Darden,WR,CLE,0.2,0,3.5,0,0,0,1.1,0,0,0,-,0,0,-,-,-,0,,0.4,4.8
559,Adam Prentice,RB,NO,-,1.2,-,-,-,-,-,-,-,-,-,0,0.2,BYE,1.3,0.5,1.6,,0.8,4.8
559,Tyrie Cleveland,WR,IND,0,4.8,-,-,0,0,-,-,-,0,-,-,-,BYE,-,-,-,,1,4.8
559,Maxx Williams,TE,FA,-,-,-,-,-,-,-,-,-,-,1.7,-,-,-,3.1,0,-,,1.6,4.8
562,Ke'Shawn Vaughn,RB,NE,-,-,-,0,-,0,-,-,0.4,2.3,-,1.5,-,-,0,0.6,0,,0.6,4.8
563,Jakob Johnson,RB,LV,1.1,-,0,-,1.5,BYE,0,-,0,0,1,0,-,1.1,0,-,-,,0.5,4.7
564,Bryan Edwards,WR,FA,0,1.2,-,-,2,-,-,1.3,-,-,-,-,-,-,-,-,-,,1.1,4.5
564,Daylen Baldwin,WR,MIN,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,4.5,-,-,,4.5,4.5
566,Dezmon Patmon,WR,FA,-,4.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,4.4,4.4
567,David Johnson,RB,FA,-,-,-,-,-,-,-,-,-,-,1.7,-,-,-,-0.8,3.4,-,,1.4,4.3
567,Cole Turner,TE,WAS,-,-,-,-,0,4.3,0,-,-,-,0,0,0,BYE,-,0,-,,0.6,4.3
569,Mike Davis,RB,FA,1.1,0.4,-,-,0.3,-,-,-,1.7,-,0.7,-,-,-,-,-,-,,0.8,4.2
570,Andy Isabella,WR,BUF,2,-,2.1,-,-,-,BYE,-,-,-,-,-,-,-,-,0,0.1,,1.1,4.2
571,Kyle Rudolph,TE,FA,-,-,2.2,-,0,-,1.8,0,-,-,-,-,-,-,-,-,-,,1,4
571,Freddie Swain,WR,MIA,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,1.9,2.1,-,,2,4
571,Lil'Jordan Humphrey,WR,DEN,-,2.1,0,1.9,0,-,-,-,BYE,-,-,-,-,-,-,-,-,,1,4
571,Jonathan Ward,RB,TEN,0,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,0,4,,1.3,4
575,Stephen Anderson,TE,LAC,0,1.2,0,0,-,-,0,BYE,-,0,0,-,-,2.7,-,0,-,,0.4,3.9
576,Larry Rountree III,RB,FA,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,3.8,,1.9,3.8
576,Keith Kirkwood,WR,NO,-,-,-,-,1.4,2.4,-,-,-,-,-,-,-,BYE,-,0,-,,1.3,3.8
576,Michael Burton,RB,DEN,0,1.8,0.2,-,-,0,0,-,1.9,-0.1,0,-,0,0,0,-,0,,0.3,3.8
579,Dennis Houston,WR,NYG,3.6,0,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,,1.8,3.6
580,Quintez Cephus,WR,DET,-,0,0,3.5,-,BYE,-,-,-,-,-,-,-,-,-,-,-,,1.2,3.5
581,Nsimba Webster,WR,CHI,-,-,-,-,-,-,-,-,-,-,-,-,-,BYE,3.4,-,-,,3.4,3.4
582,Austin Trammell,WR,LAR,-,-,-,-,-,-,BYE,-,-,-,-,-,1.8,1.5,-,-,-,,1.7,3.3
583,Jalen Tolbert,WR,DAL,-,-,1.4,-,-,-,-,-,BYE,0,1.8,-,-,-,-,-,-,,1.1,3.2
584,Sean McKeon,TE,DAL,-,-,-,-,-,2,-,-,BYE,1.1,-,-,0,-,-,-,-,,1,3.1
584,Miles Boykin,WR,PIT,0,0,0,-,2.1,0,-,0,BYE,-,-,-,-,0,1,-,0,,0.3,3.1
586,Josh Lambo,K,FA,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,,3,3
587,Danny Gray,WR,SF,-,0,-,-,0,-,0,-,BYE,-,-,-,-,2,0,0,0.9,,0.4,2.9
588,J.J. Taylor,RB,HOU,-,-,-,-,-,BYE,-,-,2.7,-,-,-,-,-,-,-,-,,2.7,2.7
588,Juwann Winfree,WR,IND,2.7,-,0,-,-,0,-,-,-,-,-,-,-,BYE,-,-,-,,0.9,2.7
590,DJ Turner,WR,LV,-,-,-,-,-,BYE,2,0,0,0,0,-,-,0.6,-,-,-,,0.4,2.6
590,Deven Thompkins,WR,TB,-,-,-,-,-,-,-,-,-,-,BYE,-,-,0,2.6,0,0,,0.7,2.6
590,Mason Schreck,TE,FA,-,-,-,1,1.6,-,-,-,-,-,-,-,-,-,-,-,-,,1.3,2.6
593,Devin Asiasi,TE,TEN,-,-,-,0,-,0,-,-,0,-,0,-,-,-,-,2.5,-,,0.5,2.5
594,Demetric Felton Jr.,RB,CIN,0,0.9,-,-,-,-,-,0,-,BYE,-,-,0,0,1.5,-,-,,0.4,2.4
595,Keith Smith,RB,ATL,-,-,-,0,0,2,-,0,0,0,-,-,0,BYE,-,0,0,,0.2,2
596,Trey Sermon,RB,IND,-,-,-,1.9,-,-,-,-,-,-,-,-,-,BYE,-,-,-,,1.9,1.9
596,Damarea Crockett,RB,FA,-,-,-,-,-,-,-,-,-,1.9,-,-,-,-,-,-,-,,1.9,1.9
598,Tyron Billy-Johnson,WR,FA,-,-,-,0,-,-,-,-,1.8,-,-,-,-,-,-,-,-,,0.9,1.8
599,Drew Sample,TE,CIN,1.2,0.6,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,,0.9,1.8
600,Braylon Sanders,WR,MIA,-,-,-,-,-,-,-,1.7,-,-,BYE,-,-,-,0,-,-,,0.9,1.7
600,Jalen Camp,WR,CAR,-,-,-,-,-,-,-,-,1.7,-,-,-,BYE,-,-,-,-,,1.7,1.7
600,Maurice Alexander,WR,DET,-,-,-,0,0,BYE,-,1.7,-,-,-,-,-,-,-,-,-,,0.6,1.7
600,Tommy Sweeney,TE,FA,-,-,-,-,-,1.7,-,-,-,-,-,-,0,-,-,-,-,,0.9,1.7
600,Devine Ozigbo,RB,FA,-,-,-,-,0.2,-,-,-,-,-,-,1.3,-,-,0.2,-,-,,0.6,1.7
600,Godwin Igwebuike,RB,PIT,-,-,-,-,-,-,-,-,BYE,-,-,-,-,0,0,0,1.7,,0.4,1.7
606,KaVontae Turpin,WR,DAL,0,0.3,0,0,0,0,0.3,1.1,BYE,1.9,0,0,0,-2,0,0,0,,0.1,1.6
606,C.J. Board,WR,FA,-,-,-,-,-,-,-,-,-,0,0,0,1.6,-,-,-,-,,0.4,1.6
606,Jacob Harris,TE,PHI,-,-,0,-,-,-,BYE,-,-,-,0,1.6,-,-,-,-,-,,0.5,1.6
609,Jason Moore Jr.,WR,FA,-,-,-,-,-,-,1.5,-,-,-,-,-,-,-,-,-,-,,1.5,1.5
610,Brian Hoyer,QB,LV,-,-,-,1.5,-,BYE,-,-,-,-,-,-,-,-,-,-,-,,1.5,1.5
611,Richard Rodgers,TE,FA,0,-,-,-,-,-,-,-,0,1.4,-,-,-,-,-,-,-,,0.5,1.4
612,Jacob Eason,QB,NYG,-,-,-,-,-,1.4,-,-,BYE,-,-,-,-,-,-,-,-,,1.4,1.4
613,Mason Kinsey,WR,TEN,-,-,-,-,-,BYE,1.3,-,-,-,-,-,-,-,0,-,-,,0.7,1.3
614,Deonte Harty,WR,BUF,1.4,1.9,-,-2,0,-,BYE,-,-,-,-,-,-,-,-,-,-,,0.3,1.3
615,Jerome Ford,RB,CLE,0,0,0,0,-,-,-,-,BYE,0,0,0,0.3,0,0,0,0.9,,0.1,1.2
615,Cody White,WR,SEA,-,-,-,-,-,-,-,-,-,-,BYE,1.2,-,-,-,-,-,,1.2,1.2
617,Chase Daniel,QB,FA,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,1.1,,0.5,1.1
618,Keke Coutee,WR,FA,-,0,-,-,-,0,-,0,0,1,0,-,-,-,-,-,-,,0.2,1
619,Pharoh Cooper,WR,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,0,0.8,,0.2,0.8
620,Brandon Allen,QB,SF,-,-,-,-,-,-,-,-,0.8,-,-,-,-,-,-,-,-,,0.8,0.8
621,Josh Johnson,QB,BAL,-,-,-,-,-,-,-,-,-,BYE,-,-,-,0.7,-,-,-,,0.7,0.7
621,Kylin Hill,RB,FA,-,-,-,-,-,-,-,-,0.7,-,-,-,-,-,-,-,-,,0.7,0.7
623,Ihmir Smith-Marsette,WR,CAR,-,0,-,0,0.5,-0.1,-,-,-,-,-,-,BYE,-,-,-,-,,0.1,0.4
623,Duke Johnson Jr.,RB,FA,-,-,-,-,-,-,-,-,-,0.4,-,-,-,-,-,-,-,,0.4,0.4
625,Case Keenum,QB,HOU,-,0.2,-,-,0.1,BYE,-,-,-,-,-,-,-,-,-,-,-,,0.2,0.3
626,Damien Williams,RB,FA,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0.2,0.2
627,Anthony Brown,QB,LV,-,-,-,-,-,BYE,-,-,-,-,-,-,-,0.1,-,-,-,,0.1,0.1
627,Jordan Howard,RB,FA,-,-,-,-,-,-,-,-,-,0.1,-,-,-,-,-,-,-,,0.1,0.1
629,Chris Pierce Jr.,TE,CAR,-,-,-,-,-,-,-,-,-,-,-,0,BYE,-,-,-,-,,0,0
629,Charlie Kolar,TE,BAL,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,,,0
629,Jashaun Corbin,RB,NYG,-,-,-,-,-,-,-,-,BYE,-,-,0,-,-,-,-,-,,0,0
629,Nick Boyle,TE,FA,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,0,-,,0,0
629,Tyler Badie,RB,DEN,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,,,0
629,Frank Darby,WR,ATL,-,-,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,,,0
629,Erik Ezukanma,WR,MIA,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,,,0
629,Jaret Patterson,RB,LAC,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,0,,0,0
629,Alex Erickson,WR,LAC,-,-,-,-,-,-,-,BYE,-,-,-,0,0,-,-,-,-,,0,0
629,James Washington,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,,0,0
629,Emeka Emezie,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,,0,0
629,Davis Cheek,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,,0,0
629,Nikola Kalinic,TE,LAR,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,0,,0,0
629,Matt Corral,QB,FA,0,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,,0,0
629,Nathan Peterman,QB,CHI,-,-,-,-,-,-,-,-,-,-,-,-,-,BYE,0,0,-,,0,0
629,Kirk Merritt,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,0,0
629,Trenton Cannon,RB,FA,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,0,0
629,Cade Johnson,WR,SEA,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,0,,0,0
629,Tay Martin,WR,SF,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,0,,0,0
629,John Brown,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,,0,0
629,Alex Bachman,WR,HOU,-,-,-,-,-,BYE,-,-,-,-,-,0,-,-,-,-,-,,0,0
629,Blaine Gabbert,QB,KC,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,,,0
629,Davis Webb,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,0
629,Tim Boyle,QB,HOU,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,,,0
629,Kyle Trask,QB,TB,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,,,0
629,Bryant Koback,RB,SEA,-,-,-,-,-,-,-,-,-,-,BYE,-,0,-,-,-,0,,0,0
629,Sam Howell,QB,WAS,-,-,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,,,0
629,Reggie Bonnafon,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,0
629,Lance McCutcheon,WR,NYJ,-,-,-,-,-,-,-,-,-,BYE,-,0,-,0,-,0,0,,0,0
629,Ty'Son Williams,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,0
629,Taiwan Jones,RB,FA,0,0,-,-,0,-,-,-,-,-,-,-,-,0,0,0,-,,0,0
629,Miller Forristall,TE,LAR,-,-,0,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,,0,0
629,Qadree Ollison,RB,FA,0,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0,,0,0
629,Malik Turner,WR,FA,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
629,Dan Chisena,WR,BAL,-,-,-,-,0,-,-,-,0,BYE,-,-,-,-,-,-,-,,0,0
629,Tanner Gentry,WR,FA,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
629,Kevin Rader,TE,TEN,-,-,-,-,0,BYE,0,-,-,0,-,-,0,0,0,-,-,,0,0
629,Britain Covey,WR,PHI,0,0,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0,0,,0,0
629,Ty Chandler,RB,MIN,-,-,-,-,0,-,BYE,-,-,-,-,-,-,-,-,-,-,,0,0
629,Cullen Gillaspia,RB,FA,-,-,-,-,0,0,-,0,0,-,-,-,-,-,-,-,-,,0,0
629,Feleipe Franks,QB,ATL,-,-,-,-,0,-,0,0,-,-,-,-,0,BYE,0,-,-,,0,0
629,Giovani Bernard,RB,FA,-,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,,0,0
629,Brandin Bryant,RB,FA,-,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
629,Quinn Nordin,K,FA,-,-,-,-,0,-,-,-,-,-,0,-,0,-,-,-,-,,0,0
629,Kenny Yeboah,TE,NYJ,-,0,-,-,-,-,-,-,-,BYE,-,-,-,0,-,0,-,,0,0
629,Jeremy Ruckert,TE,NYJ,-,0,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,,0,0
629,Josh Gordon,WR,FA,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
629,Matt Barkley,QB,JAC,-,-,-,-,-,-,-,-,-,-,BYE,0,-,-,-,-,-,,0,0
629,Matthew Slater,WR,NE,-,-,-,0,-,-,-,-,0,BYE,0,-,0,0,-,0,0,,0,0
629,Charlie Woerner,TE,SF,-,-,-,0,0,0,-,-,BYE,-,-,0,-,0,-,-,-,,0,0
629,J.P. Holtz,TE,FA,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
629,Jake Funk,RB,DET,-,-,-,0,-,BYE,-,-,-,-,-,-,-,-,-,-,-,,0,0
629,Kenjon Barner,RB,FA,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
629,Raleigh Webb,WR,TB,-,0,-,-,-,-,-,-,-,-,BYE,-,-,0,0,-,-,,0,0
629,C.J. Beathard,QB,JAC,-,-,-0.1,-,-,-,-,-,-,-,BYE,-,0.2,-,-,-0.3,0.2,,0,0
629,Khari Blasingame,RB,CHI,-,-,0,-,-,0,-,-,-,-,-,0,-,BYE,0,0,-,,0,0
629,Cody Thompson,WR,SEA,-,-,0,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,,0,0
629,Jake Tonges,TE,SF,-,-,0,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,,0,0
629,Austin Allen,TE,FA,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,,0,0
629,Hunter Long,TE,LAR,-,-,0,-,-,0,BYE,0,-,-,-,-,-,-,-,-,-,,0,0
629,Tanner Conner,TE,MIA,-,-,-,-,0,0,-,-,-,-,BYE,-,-,-,-,-,-,,0,0
629,Quinton Bell,WR,MIA,0,-,-,-,-,0,-,-,-,-,BYE,-,0,-,-,-,-,,0,0
629,John Lovett,RB,FA,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,,0,0
629,Stanley Morgan Jr.,WR,CIN,0,-,0,-,0,-,-,-,0,BYE,0,0,0,0,0,-,-,,0,0
629,Tyree Jackson,TE,NYG,-,-,-,-,-,-,-,-,BYE,-,0,-,-,-,0,-,-,,0,0
629,Stanley Berryhill III,WR,FA,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,,0,0
629,Trinity Benson,WR,FA,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,,0,0
629,Marken Michel,WR,FA,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,,0,0
629,Beau Brinkley,TE,FA,-,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,,0,0
629,Rico Dowdle,RB,DAL,0,0,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,,0,0
629,Sandro Platzgummer,RB,FA,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,,0,0
629,Jermar Jefferson,RB,DET,0,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,,0,0
629,Ramiz Ahmed,K,FA,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,,0,0
629,Binjimen Victor,WR,FA,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,,0,0
629,Brandon Zylstra,WR,FA,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,,0,0
629,Rashard Higgins,WR,FA,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,,0,0
629,Brittain Brown,RB,LV,-,-,-,-,-,BYE,-,-,-,-,0,-,-,-,-,-,-,,0,0
629,Albert Wilson,WR,FA,-,-,-,-,-,-,-,-,0,-,0,-,0,-,-,-,-,,0,0
629,La'Mical Perine,RB,KC,-,-,-,-,-,-,-,BYE,0,-,-,-,-,-,-,-,-,,0,0
629,Dareke Young,WR,SEA,-,-,-,-,-,-,-,0,0,-,BYE,-,0,-,0,0,0,,0,0
629,Jared Pinkney,TE,FA,-,-,-,-,-,-,-,0,-,0,-,-,-,-,-,-,-,,0,0
629,Noah Togiai,TE,PHI,0,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,,0,0
629,Andre Roberts,WR,FA,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,0,0
629,Logan Woodside,QB,ATL,-,-,-,-,-,-,-,0,-,-,-,-,-,BYE,-,-,-,,0,0
629,Justyn Ross,WR,KC,-,-,-,-,-,-,0,BYE,0,-,-,-,-,-,-,-,-,,0,0
629,Marcus Kemp,WR,FA,-,-,-,-,-,-,0,-,0,-,-,-,-,-,-,-,-,,0,0
629,James Winchester,TE,KC,-,-,-,-,-,-,0,BYE,0,-,-,-,-,-,-,-,-,,0,0
629,Justin Hardee,WR,NYJ,0,0,-,0,0,0,0,0,0,BYE,0,-,-,0,-,0,0,,0,0
629,Ben Mason,RB,BAL,-,-,-,-,-,-,-,-,-,BYE,0,-,-,-,-,-,-,,0,0
721,Josh Ali,WR,ATL,-,-,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,,,0
718,Chad Henne,QB,FA,0,-,-,-,-,-,-0.3,-,-,-,-,-,-,-,-,-,-,,-0.2,-0.3
719,Nate Sudfeld,QB,DET,-,-,-,-,-,BYE,-,-,-,-,-,-,-0.1,-,-,-,-0.3,,-0.2,-0.4
720,Chester Rogers,WR,FA,-,-,0,-,0,-2,-,-,-,-,-,-,-,-,-,-,-,,-0.7,-2
1,Patrick Mahomes II,QB,KC,34.9,17.3,18.1,24.4,30.5,21.6,27.9,BYE,35.1,32.1,27.5,19.4,19.8,22.8,32.7,23.8,25.5,,25.8,413.4
10,Jared Goff,QB,DET,16.5,26,14.9,34.2,6.9,BYE,3.5,17.6,12.4,14.8,6.5,17.6,21.6,26.1,14.1,25.7,22.4,,17.6,280.9
12,Justin Herbert,QB,LAC,23.3,24.5,13.6,21.1,14.4,9.4,18.1,BYE,13.1,13,19.7,28.8,18.1,19.5,10.7,6.5,16.7,,16.9,270.4
17,Russell Wilson,QB,DEN,17.8,12.1,9.1,26.5,11.2,13.8,-,14.8,BYE,15.2,10.7,8.5,9.7,26.6,-,11.3,24.6,,15.1,211.6
33,Zach Wilson,QB,NYJ,-,-,-,19.8,14.6,4.5,7.2,19.4,10.6,BYE,5.7,-,-,-,20.4,2.8,-,,11.7,104.9
44,Teddy Bridgewater,QB,FA,-,-,0,11.8,0,20.2,-,-,-,-,-,-,-,-,-,-,10,,8.4,42
45,Bailey Zappe,QB,NE,-,-,-,6,11,17.4,7.3,-,-,BYE,-,-,-,-,-,-,-,,10.4,41.6
56,Jeff Driskel,QB,CLE,0.5,1,-,-,-,-,-,-,BYE,-,-,-,-,9.1,1.1,2.2,1.1,,2.5,15
58,David Blough,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.6,,13.6,13.6
49,Melvin Gordon III,RB,FA,7.2,6.3,16.5,-1.2,13.3,0.8,7,14.2,-,11,12,-,-,-,-,-,-,,8.7,87.1
154,Ben Mason,RB,FA,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,,0,0
114,Damiere Byrd,WR,FA,-,-,-,0,0,-,14.5,15.7,0,8.8,4.9,-,2.2,-,0,2.5,2.2,,4.6,50.8
165,Laquon Treadwell,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,1.1,-,-,5.6,3.5,,3.4,10.2
214,Dan Chisena,WR,FA,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,-,-,,0,0
18,Zach Ertz,TE,FA,11.4,15.5,10.5,16.7,10.8,14,6.1,13.4,15,2.2,-,-,-,-,-,-,-,,11.6,115.6
